A1BG,7.0009749145,6.9732144905,7.0677135205,6.995233732,6.9766007525,7.0100244795,7.0050104695,6.942522392,7.137843921
A1BG-AS1,6.852503001,6.631891429,6.65508276,6.771244896,6.56356126,6.777919417,6.562266792,6.552888387,6.701569553
A1CF,6.74849916633333,6.85648162266667,6.70703194266667,6.81810737833333,6.694046058,6.756885173,6.676937634,6.59415755233333,6.58479976366667
A2M,6.583914488,6.467049571,6.607603428,6.427962269,6.508062185,6.743207502,6.210241251,5.942839788,6.035148252
A2ML1,7.119951188,8.173938647,6.986297457,6.99263166,8.424411587,7.173190155,6.078646424,6.014858177,6.364929535
A3GALT2,6.9720099795,6.7691749245,6.9462913575,6.923148529,6.7749155085,7.0027231465,6.9335284585,6.9626905155,6.866644383
A4GALT,9.424107606,9.731208681,9.317634854,9.817079012,10.15894503,9.792786723,9.222827783,8.394620827,9.136357634
A4GNT,6.981764773,6.96274764,7.232746743,7.065004238,7.340859414,7.201168035,6.967341809,6.824008216,6.991258941
AAAS,7.603505095,8.005200131,7.341096169,7.435144877,7.725232784,7.27842378,7.62756221,7.828225835,7.454232285
AACS,8.244954596,9.009709824,8.286144952,8.21208933,9.002203172,8.316290564,8.364042121,8.994808563,8.571074785
AADAC,6.702212774,9.228031191,7.021208231,6.965823981,8.783124567,7.053227205,8.553791829,8.323602374,8.442057407
AADACL2,7.199152162,6.922469778,7.037980348,7.008080062,7.098427526,7.00710662,6.705345985,6.699419671,6.957968915
AADACL3,6.97400707,6.947155996,6.814951363,6.633860025,7.086215369,6.750519869,6.959989591,6.759043188,6.867295382
AADACL4,6.100640903,6.249692392,6.008101145,5.972038157,6.227258463,6.104084904,6.072332907,6.190817714,6.019211941
AADACP1,7.031082203,8.342835153,6.9336641065,7.001680763,7.9972434855,6.9982508245,7.8257998415,7.229030537,7.8658149175
AADAT,7.1237528915,7.3755581745,7.041865162,6.8259072235,7.186098384,6.89951997625,7.119050815,7.17876461175,7.25546130625
AAED1,8.114132768,8.330682314,8.249382094,8.095424431,8.329903395,7.907452827,9.130107913,8.33106262,9.135247822
AAGAB,10.6722548,10.26007384,10.78753036,10.6766044,10.32495627,10.70216766,10.4157229,9.530287261,10.57580754
