ABCC1,94.990000000000009,115.275,109.45500000000001,115.755,114.38,87.86,97.82,122.45500000000001,110.205
ABCC10,118.59,169.55,107.26,122.62,123.57,114.61,125.17,98.96,110.19
ABCC11,118.04,119.06333333333333,121.24666666666667,109.67666666666666,126.32666666666667,145.92666666666668,124.25666666666666,125.69666666666667,124.90333333333332
ABCC12,97.51,98.83,118.39,118.09,115.44,129.98,102.63,118.57,94.11
ABCC13,92.339999999999989,88.95,92.486666666666679,99.64,94.280000000000015,98.256666666666675,84.376666666666665,98.7,97.273333333333355
ABCC2,194.08,217.33,177.01,222.53,234.14,211.1,248.55,243.64,211.71
ABCC3,282.55,301.725,286.735,191.57,202.1,194.51500000000002,180.34,172.915,163.275
ABCC4,383.395,338.65999999999997,351.11,292.77,259.58500000000004,256.41,190.32999999999998,215.43,217.04000000000002
ABCC5,786.14666666666665,782.85333333333335,775.9133333333333,1406.53,1251.0833333333333,1024.3566666666666,1509.9766666666667,1427.5466666666664,1389.67
ABCC6,81.688333333333318,76.513333333333335,79.731666666666669,80.78,79.928333333333342,84.703333333333333,85.8,82.623333333333335,82.203333333333333
ABCC8,68.92,72.8,80.5,91.37,72.19,67.62,67.93,74.07,69.82
ABCC9,77.733333333333334,81.773333333333326,87.786666666666676,82.836666666666659,74.733333333333334,72.42,86.016666666666666,82.763333333333335,82.283333333333346
ABCD1,188.8,224.84,191.09,153.68,171,216.67,168.25,149.31,153.63
ABCD2,74.485,64.425,66.914999999999992,71.59,63.53,74.62,69.865000000000009,74.17,68.68
ABCD3,365.53,326.28,333.02,370.56,326.87,286.31,343.45,353.82,367.36
ABCD4,80.6,76.29249999999999,78.6925,91.852499999999992,85.52000000000001,77.5525,79.4925,80.5075,85.6925
ABCE1,1314.32,1051.6950000000002,1061.795,949.155,927.58,750.27,955.915,909.365,880.69
ABCF1,2246.965,2331.8450000000003,2506.725,2274.835,2212.59,1914.125,2322.4049999999997,2439.62,2345.755
