-191.121950903722,0
-189.580410407124,1
-189.402716345862,2
-190.176705177878,3
-189.003900978667,4
-187.259093629376,5
-183.150561196223,6
-183.030354172448,7
-181.955839435359,8
-181.326088563548,9
-181.310154322608,10
-181.344418825209,11
-181.727874693536,12
-180.688953423476,13
-176.36349714029,14
-176.36349714029,15
-176.476825825597,16
-176.476825825597,17
-174.861135118699,18
-170.454415871434,19
-169.355803582766,20
-169.423898485381,21
-169.453356963843,22
-167.247969075868,23
-166.104900651888,24
-166.080869504246,25
-166.080869504246,26
-163.943899745687,27
-163.943899745687,28
-163.670097225571,29
-163.180086278904,30
-163.213626357122,31
-164.662480302692,32
-164.678414543632,33
-164.678414543632,34
-164.678414543632,35
-164.642821076603,36
-164.658755317543,37
-165.357177443779,38
-165.633216740494,39
-165.633216740494,40
-165.641313647195,41
-165.500309868433,42
-164.035521681923,43
-164.051455922863,44
-165.085938867433,45
-165.085938867433,46
-165.118283038625,47
-165.077775556793,48
-165.077775556793,49
-165.077775556793,50
-164.618855197197,51
-164.602920956257,52
-164.574791442223,53
-164.367765554767,54
-165.100277692175,55
-165.135871159204,56
-164.133658571408,57
-160.698488230942,58
-160.698488230942,59
-159.489177942196,60
-158.459558525015,61
-158.459558525015,62
-157.425009176507,63
-158.453489940385,64
-158.078201429932,65
-157.973308114111,66
-156.850598273864,67
-156.850598273864,68
-157.124475613478,69
-157.124475613478,70
-157.124475613478,71
-155.997733810776,72
-155.707744248928,73
-156.378988758814,74
-155.394264661541,75
-155.410198902481,76
-155.410198902481,77
-156.508811191149,78
-156.53826966961,79
-157.673174782951,80
-157.673174782951,81
-158.62216556164,82
-158.39957618047,83
-159.011965647963,84
-158.126765503159,85
-152.350649482899,86
-152.403708113446,87
-152.283062918417,88
-152.313229054626,89
-152.305065743987,90
-152.34135856866,91
-151.70335428321,92
-151.763744659461,93
-152.098793408298,94
-150.952052420409,95
-150.952052420409,96
-150.720737539357,97
-150.696706391715,98
-143.699255458131,99
-142.600643169463,100
-142.616577410403,101
-142.616577410403,102
-142.616577410403,103
-142.632511651343,104
-142.664380133223,105
-140.515350659045,106
-139.878863639972,107
-136.498464026639,108
-136.603174980728,109
-136.567581513699,110
-136.567581513699,111
-137.202548676969,112
-137.315877362276,113
-133.894896138952,114
-133.894896138952,115
-131.96060652092,116
-131.97654076186,117
-131.97654076186,118
-133.083316361167,119
-133.083316361167,120
-133.083316361167,121
-132.83216388932,122
-132.83216388932,123
-132.83216388932,124
-131.793155105726,125
-131.809089346666,126
-132.923635876274,127
-134.341020824464,128
-134.341020824464,129
-134.341020824464,130
-134.325086583524,131
-133.266506087375,132
-132.167893798707,133
-132.167893798707,134
-131.218887784036,135
-129.856690974495,136
-129.886149452957,137
-129.862051901378,138
-128.787537164289,139
-128.82750255287,140
-128.82750255287,141
-128.82750255287,142
-128.81156831193,143
-128.81156831193,144
-128.82750255287,145
-128.791209728197,146
-128.730380167349,147
-128.507790786179,148
-130.729112915095,149
-129.951654999121,150
-129.935720758181,151
-129.825022758102,152
-129.792828299822,153
-129.776894058882,154
-128.674183403821,155
-129.77279569249,156
-128.629727268509,157
-128.629727268509,158
-128.836382408739,159
-130.578246635608,160
-130.578246635608,161
-130.473535681519,162
-130.473535681519,163
-127.803387764833,164
-128.357334281958,165
-128.31243896205,166
-128.32837320299,167
-128.352470754569,168
-129.451083043237,169
-129.435148802297,170
-130.557858642544,171
-130.557858642544,172
-130.557858642544,173
-130.618249018796,174
-131.047235263625,175
-131.116228135112,176
-130.230776722468,177
-130.185384003066,178
-129.086771714398,179
-129.131667034306,180
-129.414072049657,181
-129.369176729749,182
-130.443691466838,183
-128.257962804952,184
-128.257962804952,185
-128.197133244104,186
-128.197133244104,187
-127.143416275344,188
-127.143416275344,189
-126.894616417757,190
-126.333283675362,191
-126.219954990055,192
-126.219954990055,193
-125.663258912223,194
-127.082389149641,195
-126.166098417767,196
-125.136479000586,197
-125.136479000586,198
-125.181374320494,199
-125.181374320494,200
-125.226767039895,201
-124.096286269347,202
-124.096286269347,203
-122.937283604427,204
-122.90374352621,205
-121.575210110667,206
-121.656895654742,207
-121.656895654742,208
-121.656895654742,209
-120.558283366074,210
-121.693188479415,211
-120.594576190746,212
-121.907378518088,213
-122.145902140198,214
-121.534993057875,215
-121.519058816935,216
-122.653963930276,217
-122.678061481855,218
-123.800771322102,219
-123.792608011463,220
-123.921416517131,221
-122.78651140379,222
-122.746546015209,223
-123.188378767488,224
-123.135320136941,225
-121.944056609803,226
-122.91392679674,227
-122.91392679674,228
-122.91392679674,229
-122.91392679674,230
-124.012539085408,231
-126.249795455263,232
-125.151183166595,233
-125.151183166595,234
-125.151183166595,235
-125.135248925655,236
-124.012539085408,237
-125.135248925655,238
-125.135248925655,239
-125.135248925655,240
-124.866958042518,241
-124.851023801578,242
-125.973733641826,243
-127.072345930494,244
-127.072345930494,245
-127.279001070724,246
-127.303098622303,247
-127.492736688819,248
-127.270147307649,249
-128.344662044738,250
-128.344662044738,251
-128.296859321918,252
-128.296859321918,253
-127.129254161763,254
-126.054739424674,255
-126.054739424674,256
-125.129830961582,257
-125.676515654881,258
-125.676515654881,259
-125.88667316287,260
-125.91854164475,261
-122.582672986226,262
-122.582672986226,263
-122.209103799658,264
-122.209103799658,265
-119.773355600212,266
-119.716913877441,267
-119.716913877441,268
-118.525785907777,269
-118.525785907777,270
-118.639114593084,271
-119.260702154256,272
-119.260702154256,273
-117.072920103558,274
-117.072920103558,275
-117.072920103558,276
-117.072920103558,277
-117.141338232975,278
-117.141338232975,279
-117.157272473914,280
-117.157272473914,281
-117.173206714854,282
-117.104788585438,283
-117.080757437797,284
-117.080757437797,285
-117.080757437797,286
-115.772723240951,287
-117.780633226002,288
-117.780633226002,289
-117.696280855646,290
-117.712215096586,291
-117.821239760592,292
-117.8661350805,293
-117.814694886065,294
-119.006331193861,295
-119.006331193861,296
-118.966299401342,297
-119.079628086649,298
-119.079628086649,299
-119.014428100563,300
-118.970364345589,301
-119.99998376277,302
-121.191686474504,303
-121.107198546673,304
-121.091264305733,305
-121.183915544203,306
-119.96811528089,307
-119.938656802428,308
-119.922722561489,309
-119.967617881396,310
-119.967617881396,311
-120.928819169161,312
-120.786529404886,313
-120.871456517313,314
-120.758127832006,315
-120.713232512099,316
-121.677718347131,317
-121.677718347131,318
-121.677718347131,319
-121.677718347131,320
-121.690745185159,321
-120.736552168868,322
-120.780615923841,323
-120.780615923841,324
-120.780615923841,325
-120.780615923841,326
-120.740584131322,327
-121.899586796243,328
-121.870128317781,329
-121.906421142454,330
-121.852865112413,331
-122.900322477033,332
-122.932190958913,333
-122.899996500632,334
-122.899996500632,335
-124.100064931669,336
-123.001452643001,337
-127.185836241317,338
-127.576145003295,339
-127.616176795814,340
-126.766364364733,341
-126.584042807939,342
-126.584042807939,343
-127.399960338958,344
-126.616637649145,345
-127.057092921323,346
-125.958480632655,347
-124.979425806193,348
-125.352720459531,349
-125.437072829887,350
-125.352720459531,351
-125.37681801111,352
-124.932719906586,353
-126.111945597764,354
-126.080077115884,355
-126.080077115884,356
-126.027850050271,357
-125.142649905467,358
-124.767361395015,359
-124.767361395015,360
-124.796819873476,361
-123.233481012663,362
-123.233481012663,363
-121.105249306814,364
-121.506008052658,365
-121.476549574196,366
-121.428420874976,367
-121.428420874976,368
-121.444355115915,369
-123.337519921091,370
-123.416174250191,371
-123.416174250191,372
-123.400240009251,373
-123.39340566304,374
-123.441600766198,375
-123.4869934856,376
-123.4869934856,377
-124.577834843967,378
-123.442863326689,379
-123.429836488661,380
-124.552546328908,381
-124.50435122575,382
-124.645098181648,383
-122.27043081089,384
-122.27043081089,385
-120.073206233554,386
-120.165721914549,387
-120.165721914549,388
-120.209785669523,389
-121.227784555681,390
-121.244550361555,391
-122.315033136189,392
-121.143835198175,393
-121.135997863937,394
-120.037385575269,395
-120.105803704685,396
-120.129901256264,397
-120.194113909337,398
-120.751197092504,399
-120.670795612912,400
-120.046500316908,401
-120.046500316908,402
-120.0004773934,403
-119.98454315246,404
-119.908218535268,405
-118.947017247503,406
-118.947017247503,407
-121.12014427326,408
-120.502690509073,409
-120.450206620597,410
-120.450206620597,411
-120.495101940505,412
-121.695809734016,413
-121.667680219982,414
-121.651745979042,415
-121.765074664349,416
-121.765074664349,417
-120.694591889715,418
-120.387634902206,419
-119.280859302899,420
-119.167530617592,421
-119.159367306953,422
-119.054656352864,423
-119.054656352864,424
-119.12307448228,425
-119.078753904443,426
-119.078753904443,427
-119.033858584535,428
-119.033858584535,429
-119.102851456022,430
-119.067257988993,431
-119.099126470873,432
-118.233467426197,433
-117.170448604559,434
-116.031804523372,435
-116.047738764311,436
-116.047738764311,437
-116.047738764311,438
-116.047738764311,439
-117.11075758595,440
-117.11075758595,441
-117.11075758595,442
-117.11075758595,443
-116.012145297282,444
-116.181535412941,445
-116.202696000423,446
-116.247082982197,447
-116.29931004781,448
-115.696514918357,449
-115.712449159297,450
-115.809843603664,451
-116.962011922373,452
-116.90978485676,453
-116.9257190977,454
-116.9257190977,455
-118.000233834789,456
-118.000233834789,457
-118.105519530949,458
-117.022841483221,459
-114.151723974942,460
-114.168050596221,461
-115.084341328095,462
-115.450757150918,463
-115.05762832727,464
-114.989210197854,465
-112.225769010802,466
-111.103059170555,467
-111.087124929615,468
-111.139744375566,469
-111.094849055658,470
-108.897624478322,471
-108.829070791431,472
-108.813136550491,473
-108.813136550491,474
-109.042482935295,475
-107.983902439145,476
-107.999836680085,477
-108.129084370349,478
-108.342496514213,479
-108.342496514213,480
-107.219786673966,481
-107.203852433026,482
-107.203852433026,483
-107.203852433026,484
-105.216851767616,485
-105.200917526677,486
-105.200917526677,487
-106.275432263766,488
-106.062020119902,489
-106.062020119902,490
-105.924609118999,491
-106.011209567498,492
-105.987112015919,493
-105.987112015919,494
-106.003046256859,495
-106.003046256859,496
-106.021639504432,497
-106.130089426367,498
-106.130089426367,499
-105.244992746564,500
-105.220895194985,501
-105.220895194985,502
-104.678978984149,503
-104.663044743209,504
-104.56051005377,505
-104.56051005377,506
-104.726131640397,507
-104.94404666422,508
-104.94404666422,509
-106.07620077084,510
-106.084364081479,511
-106.084364081479,512
-106.084364081479,513
-107.207073921727,514
-107.207073921727,515
-108.18740645181,516
-108.965289047307,517
-107.866676758639,518
-106.768064469971,519
-106.837057341458,520
-107.235397637334,521
-107.168462892015,522
-106.150464005857,523
-104.938523031882,524
-105.087554563808,525
-105.087554563808,526
-104.902271933978,527
-104.999666378345,528
-104.999666378345,529
-105.031273800485,530
-105.031273800485,531
-105.091664176737,532
-102.452159939698,533
-102.452159939698,534
-102.773094556321,535
-100.535838186466,536
-100.551772427406,537
-100.40274089548,538
-99.2881943658716,539
-99.2546542876542,540
-99.2224598293735,541
-97.5607514649562,542
-97.5207860763748,543
-97.5616951500432,544
-96.4630828613751,545
-95.972145812813,546
-94.8228674485887,547
-95.4366295998941,548
-95.4206953589541,549
-94.3139197596469,550
-94.3298540005868,551
-94.4142063709428,552
-94.4142063709428,553
-95.5128186596109,554
-95.5205895899117,555
-96.6432994301589,556
-94.609005220302,557
-94.609005220302,558
-94.6386723195871,559
-95.7372846082553,560
